,CID,smiles
1323,58734714,CCOC12CC3CC(C1)C(C(C3)C2)(C(C)C)OC(=O)C=C
1324,88881275,C=CC(=O)OCC[Si]C(=O)PCCOC(=O)C=C
1325,58734718,CCC(C)C1(CCCCC1)OC(=O)C=C
1326,58734717,CCCC1(CCCCC1)OC(=O)C=C
1327,58734731,CCC(C)C1(C2CC3CC1CC(C3)(C2)O)OC(=O)C=C
1328,58734740,CCC(CC)C1(C2CC3CC1CC(C3)(C2)F)OC(=O)C=C
1329,123746460,CC(=C)COC1=CC=C(C=C1)OC(=O)C=C
1330,58734751,CCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C
1331,18364577,CC(C)(C)OC(=O)C(=O)OC(=O)C=C
1332,140261546,CO[Si](C)(CCCCCCOC(=O)C=C)OC
1333,140261549,CCO[Si](C)(CCCCCCOC(=O)C=C)OCC
1334,161495227,C=CC(=O)OCC12CC3CC(C1)CC(C3)C2(COC(=O)C=C)COC(=O)C=C
1335,58734783,CCCC1(CCCC1)OC(=O)C=C
1336,58734791,CCC1CCC(CC1)(C(C)C)OC(=O)C=C
1337,58734792,CCC(C)C1(CCCC1)OC(=O)C=C
1338,57161931,C=CC(=O)OCC(COCC1CO1)OC(=O)C=C
1339,57161932,C=CC(=O)OCCCC(O)O
1340,58734797,CC1CCCC1(C(C)C)OC(=O)C=C
1341,58734805,CCCC1(CC(CC1C)(C)C)OC(=O)C=C
1342,58734807,CC(C)C1(C2CC3CC1CC(C3)(C2)F)OC(=O)C=C
1343,58734808,CCCCOC12CC3CC(C1)C(C(C3)C2)(C(CC)CC)OC(=O)C=C
1344,141310171,CC(COC(=O)C=C)OC(C)(C)OCCOC=C
1345,58734814,CCCCC1(CCC(C1)C)OC(=O)C=C
1346,58734818,CCCCC1(CCCC1C)OC(=O)C=C
1347,58734830,CCC(C)C1(CCC(C1)C)OC(=O)C=C
1348,58734828,CCC(C)C1(CCCCC1OCC)OC(=O)C=C
1349,89667831,CCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
1350,88619299,CCCC[Sn](CCCC)CC(=C)C(=O)OC(=O)C=C
1351,157301028,CC1(C2CCC1(CC2OC(=O)C=C)C)C.COC(=O)C=C.C1CC2C3CCC(C3)C2C1
1352,158611778,C=C.C=CC(=O)OCCOC1=CC=CC=C1
1353,138688839,CCCCC(=O)OCC(C)(C)C1OCC(CO1)(CC)COC(=O)C=C
1354,142358906,CC(=O)OC1=C(C=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)OC(=O)C=C)F
1355,142358910,CC1=C(C=CC(=C1F)OC(=O)C=C)C2=CC=C(C=C2)OC(=O)C=C
1356,89667979,C=CC(=O)OCC(COCC(COC(=O)C=C)(COC(=O)C=C)OC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
1357,89667980,C=CC(=O)OCCOCC(COC(=O)C=C)(COC(=O)C=C)OC(=O)C=C
1358,142358937,CC(=O)OC1=CC=C(C=C1)C2=C(C(=C(C=C2)C3=CC=C(C=C3)OC(=O)C=C)I)F
1359,87308700,CC(C)C(C)(C)[Si]OC(=O)C=C
1360,22034849,CCCCC(CC)C1(CC1)OC(=O)C=C
1361,22034850,CCCCCCCCCCCCCCCCCC1(CC1)OC(=O)C=C
1362,117717412,CCC(COC(=O)CC(=O)OC)OC(=O)C=C
1363,87570857,CCCC(C)(C)CC(C)OC(=O)C=C
1364,22034860,CCCCCCCCCC1(CC1)OC(=O)C=C
1365,87308727,CCCC.C=CC(=O)O
1366,21248473,CC(N1CC1)OC(=O)C=C
1367,117717469,CCC(C)OCC(C)OCC(COC(C)COC(C)(C)CC)OC(=O)C=C
1368,57162243,CCCCCCCCC[Si]OC(=O)C=C
1369,20724245,CCCCC1CCC(CC1)C2CCC(CC2)OC(=O)C=C
1370,14899,CC(C)CCCCCCCOC(=O)C=C
1371,22035030,CC12CC3CC(C1)CC(C3)C2(C)OC(=O)C=C
1372,22035031,CCOC(COC(=O)C=C)OCC
1373,87571048,C=CC(=O)OCCOCCO.O
1374,158874239,CC(CO)O.CC(C)(C)OC(=O)C=C
1375,69221004,CC(C12CC3CC(C1)CC(C3)(C2)C(C)OC(=O)C=C)O
1376,159398551,CC1=CC(=CC=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(C5=CC=C(C=C5)OC(=O)C=C)C6=CC=CC(=C6)C.CC(=C)C(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4.C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4
1377,21248672,CCCOC(=O)C=C.C=CC#N
1378,160184992,CCCCOC(=O)C=C.CCC(C)OC(=O)C=C.CC(COC(=O)C=C)O
1379,20200101,CCCCCCCCCCCCOC(=O)C=C.C=CC(=O)OC1CCCCC1
1380,132135593,C=CC(=O)OC1=CC=C(C=C1)C2=C(C(=C(C=C2)C3=CC=C(C=C3)OC(=O)C=C)C(F)F)C(F)F
1381,160185011,C=CC(=O)OCC(CO)O.C(CO)O
1382,88095416,C=CC(=O)OCC=C(O)O
1383,53754598,CC(C)CC(O)OC(=O)C=C
1384,141310701,CC(C)CC=COC(=O)C=C
1385,141310706,CCCCCC(COC(=O)C=C)C=CC
1386,141310705,CCCCCC(CCC)C(O)OC(=O)C=C
1387,87571192,CCO.CCOCCOCC.C=CC(=O)O
1388,160971513,C.C.CCCOC(=O)C=C
1389,141254658,CCC(CC)C(CCOC(=O)C=C)OS(=O)(=O)O
1390,145505038,CCC(C)CCOC(CC)(CC)COC(=O)C=C
1391,140262163,CCCCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)C=C
1392,71318298,CCCCC(CC)COC(CCOC(=O)C=C)O
1393,161495850,COC(=O)C=C.[Ca]
1394,12860205,C=CC(=O)OCC1CCC2C(C1)O2
1395,12860207,C=CC(=O)OCC1(CCC2C(C1)O2)COC(=O)C=C
1396,161495858,CC(C)(COC(=O)C=C)COC(=O)C=C.CC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C.C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
1397,69221176,CCSCCSC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C
1398,158350137,CC(=C)C(=O)OCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCOC(=O)C(=C)C.C[Si](C)(CCCOC(=O)C=C)O[Si](C)(C)O[Si](C)(C)CCCOC(=O)C=C
1399,156777274,CC(CCC[Si](O)(O)O)OC(=O)C=C
1400,159136574,CC(=O)OC(C)(C)C.C=CC(=O)OC1CC2CC1C3C2C4CCC3C4
1401,23346023,C=CC(=O)OCCOC(=O)CC#N
1402,58473336,CCCC(CC)(C#N)OC(=O)C=C
1403,22035325,CCC(OCC(=C)C)[Si](C)(C)O[Si](C)(C)C.CC(=C)COCCC[Si](C)(C)O[Si](C)(C)CCCOCC(=C)C.CC(C)(C)OC(=O)C=C
1404,140262281,C=CC(=O)OC(C(CCO)O)(O)OC(=O)C=C
1405,89406364,C=CC(=O)OCC1CC2C3CCC(C3)C2C1
1406,69221290,C=CC(=O)OC12CC3CC(C1)CC(C3)(C2)OCCC4CCO4
1407,140524476,CCCCOC(C)[Si](OCCCC)(OCCCC)OC(=O)C=C
1408,88619967,C=CC(=O)OCC1CO1.Cl
1409,161233857,CCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCOC(=O)C=C.CCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCOC(=O)C=C.CCCCCCCCCOC(=O)C(=C)C
1410,151796676,C[N+](C)(CCOC(=O)C=C)CC1CO1
1411,159661028,C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)[O-].[Hf+4]
1412,140524543,CC(=CCNCCOC(=O)C=C)C
1413,159661056,C=CC(=O)OCC1CO1.C(=CC(=O)O)C(=O)O
1414,22559753,CC(OC(=O)C=C)Br
1415,22559759,C=CC(=O)OC1=CC(=CC=C1)Br
1416,160185371,CC.C=CC(=O)O.C(=O)=O
1417,140262430,C[N+](C)(CCO)CCOC(=O)C=C.O.[Br-]
1418,153893921,C[Si](C)(CCCOC(=O)C=C)OCC(F)(F)F
1419,22559776,C=CCC(=O)OC(=O)C=C
1420,141048879,C=CC(=O)OCC(C(OC(=O)C=C)OC(=O)C=C)O
1421,139476024,C=CC(=O)OCCCCCCOC1=C(C=C(C=C1)C2=CC=C(C=C2)OCCCCCCOCC3COCOCCOCCOCCO3)F
1422,160709701,CCCCOC(=O)C=C.CC=CC
1423,157826118,CC(=C)C(=O)OCCOC1=CC=CC=C1.C=CC(=O)O
1424,141311048,CCCCCCCCCCCCCCC(C)OOC(=O)C=C
1425,140524620,CC(C(O)OC(C)(C)C)OC(=O)C=C
1426,15458,CC(C)(C)OC(=O)C=C
1427,20462713,CCCCCCCCCC(CCCC)OC(=O)C=C
1428,158612603,CCCCCCCCCCCCCOC(=O)C=C.CCCCCC(O)O
1429,129776786,CC(C(OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C)OC(=O)C=C
1430,15219860,CC[N+](CC)(CC)CCOC(=O)C=C.[Cl-]
1431,88095897,CCCCOC(=O)C.C=CC(=O)O
1432,141048999,C=CC(=O)OCC(C(F)F)(C(F)(F)F)F
1433,88620201,C=CC(=O)OCC1CO1.O
1434,146291884,CC(=C)C(=O)OCC[N+](C)(C)C.C=CC(=O)[O-]
1435,54541488,CCCN(CCC)C(C(C)(C)C)OC(=O)C=C
1436,141049021,CC(C1(CC2CCC1(C2(C)C)C)O)OCOC(=O)C=C
1437,132553518,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C)(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
1438,157564101,CCCCCC[Si](CCCCCC)(OC(=O)C(=C)C)OC(=O)C(=C)C.CCCCC[Si](CCCCC)(OC(=O)C(=C)C)OC(=O)C(=C)C.CCCC[Si](CCCC)(OC(=O)C(=C)C)OC(=O)C(=C)C.CCC[Si](CCC)(OC(=O)C(=C)C)OC(=O)C(=C)C.CC[Si](CC)(OC(=O)C(=C)C)OC(=O)C(=C)C.CC(=C)C(=O)O[Si](C)(C)OC(=O)C(=C)C.C[Si](C)(OCCOC(=O)C=C)OCCOC(=O)C=C.C[Si](C)(OC(=O)C=C)OC(=O)C=C
1439,88358102,CCN(C)C(C)OC(=O)C=C
1440,59260119,C=CC(=O)OCCC(=C)OO
1441,19938522,CC(=O)OC(OCCCOC(=O)C=C)(OC(=O)C)[Si]
1442,19938525,CC(=O)O[Si](OCCCOC(=O)C=C)(OC(=O)C)OC(=O)C
1443,88095966,CC(C[N+](C)(C)CC1=CC=CC=C1)([N+](C)(C)CC2=CC=CC=C2)OC(=O)C=C
1444,19938527,CCOC(CCCOC(=O)C=C)(OCC)[Si]
1445,19938528,CC(C)(C)O[Si](CCCOC(=O)C=C)(OC(C)(C)C)OC(C)(C)C
1446,87309540,CC(COC(=O)C=C)OCCOO
1447,19938533,CC[Si](CC)OC(C)CCCOC(=O)C=C
1448,19938532,CCC(CC)(CCCOC(=O)C=C)[Si]
1449,162020583,CCCCCCCCC(CCCCCC)CCOC(=O)C=C.CCCCCCCCC(CCCCCCC)CCOC(=O)C=C.CCCCCCCC(CCCCCC)CCOC(=O)C=C.CCCCCCCC(CCCCCCC)CCOC(=O)C=C
1450,69221609,CCSCCOC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C
1451,69221607,CCSC(C)OC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C
1452,90717435,C=CC(=O)OC1CCCOC1
1453,100941076,CCC(COC(=O)C=C)(COC(=O)C=C)OC(CC)(COC(=O)C=C)COC(=O)C=C
1454,88358169,CCC(OC(=O)C=C)OI
1455,158612773,C=CC(=O)OCCOC1=CC=CC=C1.C=CC(=O)OCCOC1=CC=CC=C1
1456,89144624,CC(C)C(C)(C)C(=O)OCCOC(=O)C=C
1457,23084343,CC(COC(=O)C=C)O.C1C(O1)COCC2CO2
1458,90717497,CC(=C)C.C=CC(=O)OCCCCCCCC(C(F)(F)F)(C(F)(F)F)F.C=CF
1459,141311292,CC(C)C(C(C)(C)CCOC(=O)C=C)O
1460,54541678,CCC(C)(CO)COC(=O)C=C
1461,153107852,CC1C2CC(C1(C)C)C(C2)OC(=O)C=C
1462,165166495,C=CC(=O)OCC(C(C(C(C(C(C(C(C(COC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
1463,141049269,C=CC(=O)OCCC1CCC(CC1)O
1464,161758647,CC1CC(CC(C1)(C)C)OC(=O)C=C.C=CC(=O)OC1CC2CC1C3C2C=CC3
1465,88096196,C=CC(=O)OC(=O)OOOC(=O)C=C
1466,134495701,CCCCCC(C(C)CC(CC)CCCC)OC(=O)C=C
1467,134495702,CC(C)(C(=O)OCC(CO)OC(=O)C=C)Br
1468,69221855,CSCOCCC12CC3CC(C1)CC(C3)(C2)CCOC(=O)C=C
1469,57163256,C=CC(=O)OCC=CCO
1470,17841772,CC(C)O[Si](C)(C)CCCOC(=O)C=C
1471,17841773,COCCO[Si](C)(C)CCCOC(=O)C=C
1472,17841777,CC(C)O[Si](C)(C)COC(=O)C=C
1473,131874418,C=CC(=O)O.C=CC(=O)O.[Cd]
1474,131874419,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[Al]
1475,17841782,COCCO[Si](C)(C)COC(=O)C=C
1476,21249670,CC=C.CC(=C)C(=O)OC(CO)COOC(=O)C=C
1477,21249671,CC(=C)C(=O)OC(CO)COOC(=O)C=C
1478,17841806,CCO[Si](C)(C)COC(=O)C=C
1479,21511822,CCCCCCCCC(CCCCCCCCC(=O)O)OC(=O)C=C
1480,21249773,CCN(CC)CCCCOC(=O)C=C
1481,12861170,C=CCCCC(C=C)OC(=O)C=C
1482,161496838,CCCCC(CC(C)OC(=O)C=C)F
1483,154156825,CCCCCCCCC(C)(C)COCCOC(=O)C=C
1484,154418973,CC(COC(C)COC(=O)C=C)OC(=O)C
1485,20201256,CC1C2CCCCC2C1OC(=O)C=C
1486,93077289,CC1CCC(C(C1)OC(=O)C=C)C(C)C
1487,93077290,CC1CCC(C(C1)OC(=O)C=C)C(C)C
1488,20201262,CCCCOCC(CO)OC(=O)C=C.[O-2]
1489,20201263,CCCCOCC(CO)OC(=O)C=C
1490,20201264,CCCCCC(CC)OC(CO)COC(=O)C=C.[O-2]
1491,20201265,CCCCCC(CC)OC(CO)COC(=O)C=C
1492,57687869,C=CC(=O)OCCOCC(=O)O
1493,18628414,C=CC(=O)OOOC(=O)C=C
1494,18628432,C=CC(=O)OCC1=CC=C(C=C1)Br
1495,14958423,C=CC(=O)OCC(=O)O
1496,141049740,C=CC(=O)OC1CC2CC1C3C2OCC3
1497,157564846,CCCC(CCC(C)CC(C)(C)C)COC(=O)C=C.CC(CCC(COC(=O)C=C)C(C)CC(C)(C)C)CC(C)(C)C.CC(C)(C)CCCC(CCCC(C)(C)C)COC(=O)C=C.CC(C)(C)C(C)(CCCOC(=O)C=C)C(C)(C)C.CC(C)(C)C(CCCOC(=O)C=C)(C(C)(C)C)C(C)(C)C
1498,18366398,C=CC(=O)OI
1499,159137741,C=CC(=O)OC=C.C(CO)O
1500,54542318,CC(=COC(=O)C=C)C(=O)OCC(CO)O
1501,88621042,CC=C(OC(=O)C=C)Cl
1502,88621044,CCCCOC(=O)C=C.C=CC(=O)OCCCC#N
1503,88621045,CCCCOC(=O)C=C.CCC(C#N)OC(=O)C=C
1504,163856382,CC(C)(C)NC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(C)(C)C)OC(=O)C=C
1505,76562454,C=CC(=O)OCCCCCCCCC=CCCCCCCCCOC(=O)C=C
1506,88096803,CC(CCCOC(=O)C=C)O[Si](C)(OC)OC
1507,89145418,CC(=O)OCCN1CCN(CC1)CCOC(=O)C=C
1508,158613597,C=CC(=O)OCCOC1=CC=CC=C1.C=CC(=O)OCC1=CC=CC=C1
1509,89407628,CCO[Si](OCC)(OCC)[Si]CCCOC(=O)C=C
1510,16541,CCCCCCCCCCOC(=O)C=C
1511,54542510,C=CC(=O)OC12CC3CC(C1)CC(C3)C2O
1512,87834798,CCCS(=O)(=O)OC(=O)C=C.[Na]
1513,158875828,CCC1CC2CC1C3C2CC(C3)COC(=O)C=C
1514,158875829,CCC1CC2C3CC(C(C3)C2C1)COC(=O)C=C
1515,102514876,CC(C)(C)OC(=O)CCOCCOCCOCCOCCOCCOC(=O)C=C
1516,137380053,CCCCC(CC)COC(=O)C=C.CCCCC(CC)COC(=O)C=C
1517,156778730,C[Si](C)(C)O[Si](CCC(CF)OC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)C
1518,156778734,CCC(COC(=O)C=C)[Si](O[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C
1519,161235233,CCCCC(CC)COCCOC(=O)C=C.CCCCC(CC)COCCOC(=O)C(=C)C.CCCCOCCOC(=O)C=C.CCCCOCCOC(=O)C(=C)C.CCCOCCOC(=O)C=C.CCCOCCOC(=O)C(=C)C.CCOCCOC(=O)C=C.CCOCCOC(=O)C(=C)C
1520,16680,CC(C)(COC(=O)C=C)COC(=O)C=C
1521,141836591,C=CC(=O)OC(CO)C(O)(OC(=O)C=C)OC(=O)C=C
1522,89407798,C=CC(=O)OC1=CC=C(C=C1)OC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
1523,19939662,CCCCCCC(CCC)OC(=O)C=C
1524,89407836,CC(=O)OC1=C(C=C(C=C1)C2=C(C=C(C=C2)OC(=O)C=C)F)F
1525,89407851,C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C(C2)F)C3=CC=C(C=C3)OC(=O)C=C
1526,87835007,CC(COC(C)COC(C)COC(=O)C=C)O.COC
1527,89932166,CCCC[Si](C)(C)O[Si](C)(C)C(C)(C)O[Si](C)(C)COC(=O)C=C
1528,158351759,C=CC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.C=C(C(=O)O)F
1529,158089631,CCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCCCCCOC(=O)C(=C)C.CCCCCCCCCCCCOC(=O)C(=C)C.CCCCOC(=O)C(=C)C.CCCOC(=O)C(=C)C
1530,140994478,CC1(C2CC3CC1CC(C3)(C2)COC(=O)C=C)C
1531,123486629,CCCCCCC(CCCCOC(=O)C=C)C(CCCCCC)CCCCOC(=O)C=C
1532,138690989,CCCCOC(=O)C=C.CC1(C2CCC1(C(C2)OC(=O)C=C)C)C
1533,154157497,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCOC(=O)C=C
1534,11289038,C=CC(=O)OCCCCCCI
1535,164119011,C=CC(=O)OCCCCCCC1=CCC(C=C1)OC(C2=C(C=C(C=C2F)CCCCCCOC(=O)C=C)F)(F)F
1536,90980839,CCCCC(C)C(CC)(OC(=O)C=C)OC(=O)C=C
1537,88097282,CC(CCCCOC(=O)C=C)CC(C)(C)CCCOC(=O)C=C
1538,161759752,CC(=O)OCCCOC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6.C=CC(=O)OCCCOC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6.C=CC(=O)Cl.C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=C(C=C6)OCCCO
1539,20202013,C=CC(=O)OCCOCC(C(C(F)(F)F)(F)F)(F)F
1540,162021977,CCCOC(=O)C=C.C1=CC(=CC=C1COC2=CC=C(C=C2)C=CC(=O)O)C(F)(F)F
1541,161759846,CC(=C)C(=O)OCC(CO)O.C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C.C=CC(=O)OCC(COCC(COCC(COC(=O)C=C)O)(COCC(COC(=O)C=C)O)COCC(COC(=O)C=C)O)O
1542,148914791,C=CC(=O)OC1C2C3CC4C2C(C5C4C3C51)OC(=O)C=C
1543,156517016,CCCCCCCOCCCOCCCOCCCOCCCOCCCOCCOCCOCCOCCOC(=O)C=C
1544,17050,CCN(CC)CCOC(=O)C=C
1545,90194622,CCC(=O)OC(C)COCC(COCC(C)OC(=O)CC)(COCC(C)OC(=O)C=C)COCC(COCC(C)OC(=O)C=C)(COCC(C)OC(=O)C=C)COCC(C)OC(=O)C=C
1546,141312715,CC(C(COC(=O)C=C)(OC)OC(=O)C=C)O
1547,17111,CN(C)CCOC(=O)C=C
1548,141312728,CCCCCCCCCCC(CC)COC(=O)C=C
1549,87835374,C=CC(=O)OC(CF)(C(OC(=O)C=C)(F)F)F
1550,87835375,C=CC(=O)O.C(=C(F)F)C(F)F
1551,87835376,C=CC(=O)O.C(C(=C(F)F)F)F
1552,91505399,C[Si]1(O[Si](O[Si]2(O[Si](O1)(O[Si]3(O[Si](O2)(O[Si]4(O[Si]5(O[Si](O[Si](O[Si](O5)(O[Si](O3)(O4)CCCOC(=O)C=C)C)(C)O)(C)O)CCCOC(=O)C=C)C)CCCOC(=O)C=C)C)C)C)(C)O)O
1553,14959368,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)OC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
1554,157827850,CC(=C)C(=O)OCCO.C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
1555,141574940,CC(COC(C)COC(=O)C=C)OCC1CO1
1556,69747528,CCC(OCCN1CCOC1C2=CC=CC=C2)OC(=O)C=C
1557,156517192,CCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
1558,156517204,CCCCCCCCCOCCOCCOCCOCCOC(=O)C=C
1559,156517205,CCCCCCCCCOCC(COC(=O)C=C)O
1560,156517212,CCCCCCCOCCCOCCOCCOCCOCCOC(=O)C=C
1561,138691427,C=CC(=O)OCC(OCCO)OCCO
1562,17257,CCCCCCCOC(=O)C=C
1563,17258,CCCCCCCCOC(=O)C=C
1564,17259,CCCCCCOC(=O)C=C
1565,155730827,CC1(CCC(C(C1)(C)O)OC(=O)C=C)C
1566,87835551,CC(N(C(C)OC(=O)C=C)C(C)OC(=O)C=C)OC(=O)C=C.Cl
1567,162022325,CCCO[Si](C)(C)OC(CC)OC(=O)C=C
1568,88359883,C=CC(OC(=O)C=C)OC(=O)OC(C=C)OC(=O)C=C
1569,88359884,C=CC(OC(=O)C=C)OC(=O)O
1570,161498063,CC(COC(=O)C=C)OC(=O)C=C.CC(C)(CO)CO
1571,102253523,COCCOCC[O-].C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)[O-].[Ti+4]
1572,117982186,CCC(=O)OCC(COCC(COCC(COC(=O)C=C)O)OCC(COC(=O)C=C)O)O
1573,117982189,CCC(=O)OCCOC(COCCOC(=O)C=C)COCCOC(=O)C=C
1574,117982187,C=CC(=O)OCCCOCCOCC(COCCOCC(COC(=O)C=C)O)OCCOCCCOC(=O)C=C
1575,89408501,C=CC(=O)OCCN(CCOC(=O)C=C)C1=CC=C(C=C1)C=C(C#N)C(=O)OC2=CC=C(C=C2)C(C3=CC=C(C=C3)OC(=O)C(=CC4=CC=C(C=C4)N(CCOC(=O)C=C)CCOC(=O)C=C)C#N)(C(F)(F)F)C(F)(F)F
1576,87311353,CC(C(=O)O)OC(=O)C=C.[Ta]
1577,154944512,CCCC(C1COC(=O)O1)OC(=O)C=C
1578,141050887,CCCCCCCCC(CCCC)(OC(=O)C=C)OC(=O)C=C
1579,88622091,C=CC(=O)OCCOC(=O)C=C.[Zn]
1580,154420240,CC(C)(C)[Si](C)(C)OCC1C2CC3CC(C2)CC1(C3)OC(=O)C=C
1581,87311382,CC(C(=O)O)OC(=O)C=C.[Ti]
1582,58999848,C=CC(=O)OC1C2CCC(C2)C1CC(C(F)(F)F)(C(F)(F)F)O
1583,87311431,CC(C(=O)O)OC(=O)C=C.[Nb]
1584,126633045,CCC(C)(CCOCC)OC(=O)C=C
1585,158352481,CC(=C)C(=O)O.C=CC(=O)OCC(CBr)O
1586,20202597,C=CC(=O)OCCCOCC1CO1
1587,154420336,C=CCO[SiH](CCCOC(=O)C=C)CCCOC(=O)C=C
1588,123749488,CC1CC2CCC(C(C1)C2)(C)OC(=O)C=C
1589,91243643,CN(CCCOC(=O)C=C)C=CC1=CC=CC=C1
1590,126633097,CCC(C)(CCCOC(=O)C=C)OCCCC(C)(CC)OC(=O)C=C
1591,126633098,CCC(C)(COC(C)(C)COC(=O)C=C)OC(=O)C=C
1592,87311513,CC(C(=O)O)OC(=O)C=C.[Al]
1593,126633113,CCC(C)(CCOC(=O)C=C)OCCC(C)(CC)OC(=O)C=C
1594,157566120,CC(=C)C(=O)OC12CC3CC(C1)CC(C3)(C2)O.CC(=C)C(=O)OC12CC3CC(C1)(CC(C3)(C2)O)C.CC(=C)C(=O)OC12CC3CC(C1)(CC(C3)(C2)O)O.CC(=C)C(=O)OC12CC3(CC(C1)(CC(C3)(C2)O)C)C.CC(=C)C(=O)OC12CC3(CC(C1)(CC(C3)(C2)O)O)C.CC(=C)C(=O)OC12CC3(CC(C1)(CC(C3)(C2)O)O)O.CC12CC3CC(C1)(CC(C3)(C2)OC(=O)C=C)O.CC12CC3(CC(C1)(CC(C2)(C3)OC(=O)C=C)O)C.CC12CC3(CC(C1)(CC(C2)(C3)OC(=O)C=C)O)O.C=CC(=O)OC12CC3CC(C1)CC(C3)(C2)O.C=CC(=O)OC12CC3CC(C1)(CC(C3)(C2)O)O.C=CC(=O)OC12CC3(CC(C1)(CC(C3)(C2)O)O)O
1595,158614701,CCCCC(CC)COC(=O)C=C.CC(COC(=O)C=C)O
1596,140002500,C=CC(=O)OOCC(COCC(COOC(=O)C=C)O)O
1597,122701013,C=CC(=O)OCCC(C(C(C(C(CC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
1598,156779734,CCC(C[Si]C(OC)(OC)OC)OC(=O)C=C
1599,160711916,[CH-]=CC(=O)O.[Na+]
1600,131876098,C=CC(=O)O.C=CC(=O)O.[Sr]
1601,20464918,CCC(OC(=O)C=C)[Si](OC)(OC)OC.CC(=C)C(=O)OCCC[Si](OCCOC)(OCCOC)OCCOC
1602,126633239,C=CC(=O)OC1=CC=C(C=C1)CCC2=CC(=CC(=C2)OC(=O)C=C)OC(=O)C=C
1603,154158387,CC(=O)OCC(C(COC(=O)C=C)O)O
1604,142714068,CC1CCC(O1)COC(=O)C=C
1605,142714069,CC1CCOC1COC(=O)C=C
1606,14959955,C=CC(=O)OC1CCOC1
